,fname,label,manually_verified,fpath
2458,4345851e.wav,Saxophone,1,audio_train/audio_train/4345851e.wav
2459,435160bb.wav,Hi-hat,0,audio_train/audio_train/435160bb.wav
2460,43523546.wav,Bark,1,audio_train/audio_train/43523546.wav
2461,435ea687.wav,Tambourine,1,audio_train/audio_train/435ea687.wav
2462,4363c142.wav,Gunshot_or_gunfire,1,audio_train/audio_train/4363c142.wav
2463,43671f8b.wav,Laughter,0,audio_train/audio_train/43671f8b.wav
2464,436afb11.wav,Hi-hat,0,audio_train/audio_train/436afb11.wav
2465,436dea8c.wav,Squeak,0,audio_train/audio_train/436dea8c.wav
2466,436ec5c3.wav,Fireworks,0,audio_train/audio_train/436ec5c3.wav
2467,43780215.wav,Clarinet,0,audio_train/audio_train/43780215.wav
2468,437ccea5.wav,Bass_drum,0,audio_train/audio_train/437ccea5.wav
2469,438b6454.wav,Computer_keyboard,1,audio_train/audio_train/438b6454.wav
2470,4397bc6f.wav,Fireworks,0,audio_train/audio_train/4397bc6f.wav
2471,43a1236c.wav,Bus,1,audio_train/audio_train/43a1236c.wav
2472,43a84fec.wav,Applause,0,audio_train/audio_train/43a84fec.wav
2473,43a920c9.wav,Acoustic_guitar,0,audio_train/audio_train/43a920c9.wav
2474,43abca14.wav,Tearing,0,audio_train/audio_train/43abca14.wav
2475,43b3610a.wav,Scissors,0,audio_train/audio_train/43b3610a.wav
2476,43b3a112.wav,Burping_or_eructation,1,audio_train/audio_train/43b3a112.wav
2477,43c12681.wav,Tearing,0,audio_train/audio_train/43c12681.wav
2478,43c5b733.wav,Double_bass,0,audio_train/audio_train/43c5b733.wav
2479,43d0fe93.wav,Bark,0,audio_train/audio_train/43d0fe93.wav
2480,43e872b1.wav,Computer_keyboard,1,audio_train/audio_train/43e872b1.wav
2481,43f36cbf.wav,Shatter,1,audio_train/audio_train/43f36cbf.wav
2482,43f58abe.wav,Gong,0,audio_train/audio_train/43f58abe.wav
2483,43fc0633.wav,Saxophone,1,audio_train/audio_train/43fc0633.wav
2484,43fd7a48.wav,Applause,1,audio_train/audio_train/43fd7a48.wav
2485,43ff8df2.wav,Oboe,0,audio_train/audio_train/43ff8df2.wav
2486,440f3953.wav,Bus,0,audio_train/audio_train/440f3953.wav
2487,4412da08.wav,Tearing,0,audio_train/audio_train/4412da08.wav
2488,4419dc7d.wav,Cowbell,1,audio_train/audio_train/4419dc7d.wav
2489,441a4e7d.wav,Cough,0,audio_train/audio_train/441a4e7d.wav
2490,441dc645.wav,Gunshot_or_gunfire,1,audio_train/audio_train/441dc645.wav
2491,4421fddd.wav,Trumpet,0,audio_train/audio_train/4421fddd.wav
2492,442490bc.wav,Meow,0,audio_train/audio_train/442490bc.wav
2493,4428ce4f.wav,Violin_or_fiddle,1,audio_train/audio_train/4428ce4f.wav
2494,4430e0ee.wav,Cowbell,0,audio_train/audio_train/4430e0ee.wav
2495,44412fd2.wav,Fart,0,audio_train/audio_train/44412fd2.wav
2496,44430b53.wav,Fireworks,1,audio_train/audio_train/44430b53.wav
2497,444f9db5.wav,Double_bass,1,audio_train/audio_train/444f9db5.wav
2498,445b88ad.wav,Bark,0,audio_train/audio_train/445b88ad.wav
2499,44645349.wav,Bass_drum,0,audio_train/audio_train/44645349.wav
2500,448d0cb1.wav,Telephone,1,audio_train/audio_train/448d0cb1.wav
2501,44911b70.wav,Meow,0,audio_train/audio_train/44911b70.wav
2502,44922514.wav,Fart,0,audio_train/audio_train/44922514.wav
2503,44ae3104.wav,Flute,1,audio_train/audio_train/44ae3104.wav
2504,44ae8221.wav,Writing,0,audio_train/audio_train/44ae8221.wav
2505,44b0d72a.wav,Telephone,1,audio_train/audio_train/44b0d72a.wav
2506,44b3dad2.wav,Applause,0,audio_train/audio_train/44b3dad2.wav
2507,44c5094c.wav,Clarinet,1,audio_train/audio_train/44c5094c.wav
2508,44cde481.wav,Trumpet,0,audio_train/audio_train/44cde481.wav
2509,44d161b1.wav,Gong,0,audio_train/audio_train/44d161b1.wav
2510,44d68d6e.wav,Violin_or_fiddle,1,audio_train/audio_train/44d68d6e.wav
2511,44dafff6.wav,Microwave_oven,1,audio_train/audio_train/44dafff6.wav
2512,44e26366.wav,Cowbell,0,audio_train/audio_train/44e26366.wav
2513,44ec7beb.wav,Snare_drum,0,audio_train/audio_train/44ec7beb.wav
2514,44ecc876.wav,Fireworks,0,audio_train/audio_train/44ecc876.wav
2515,44efa03d.wav,Computer_keyboard,1,audio_train/audio_train/44efa03d.wav
2516,44f2161a.wav,Electric_piano,0,audio_train/audio_train/44f2161a.wav
2517,44f9acf9.wav,Bass_drum,0,audio_train/audio_train/44f9acf9.wav
2518,44fb3eeb.wav,Acoustic_guitar,1,audio_train/audio_train/44fb3eeb.wav
2519,450762c4.wav,Tambourine,0,audio_train/audio_train/450762c4.wav
2520,4509d8c8.wav,Meow,1,audio_train/audio_train/4509d8c8.wav
2521,450b7adb.wav,Fireworks,1,audio_train/audio_train/450b7adb.wav
2522,450cd355.wav,Writing,0,audio_train/audio_train/450cd355.wav
2523,45175cc0.wav,Acoustic_guitar,0,audio_train/audio_train/45175cc0.wav
2524,4517a4af.wav,Tearing,0,audio_train/audio_train/4517a4af.wav
2525,45243c3d.wav,Clarinet,1,audio_train/audio_train/45243c3d.wav
2526,45250e90.wav,Acoustic_guitar,0,audio_train/audio_train/45250e90.wav
2527,4526e386.wav,Laughter,0,audio_train/audio_train/4526e386.wav
2528,452a9812.wav,Snare_drum,0,audio_train/audio_train/452a9812.wav
2529,4541aa66.wav,Electric_piano,1,audio_train/audio_train/4541aa66.wav
2530,45449f84.wav,Fireworks,0,audio_train/audio_train/45449f84.wav
2531,4546e002.wav,Acoustic_guitar,0,audio_train/audio_train/4546e002.wav
2532,4549ffaf.wav,Gong,0,audio_train/audio_train/4549ffaf.wav
2533,4551f231.wav,Squeak,0,audio_train/audio_train/4551f231.wav
2534,455377bf.wav,Telephone,1,audio_train/audio_train/455377bf.wav
2535,45539540.wav,Computer_keyboard,0,audio_train/audio_train/45539540.wav
2536,45539bb8.wav,Shatter,0,audio_train/audio_train/45539bb8.wav
2537,455aee34.wav,Writing,0,audio_train/audio_train/455aee34.wav
2538,45665f2e.wav,Hi-hat,0,audio_train/audio_train/45665f2e.wav
2539,456cc727.wav,Harmonica,1,audio_train/audio_train/456cc727.wav
2540,458b1992.wav,Cello,1,audio_train/audio_train/458b1992.wav
2541,458ea6cc.wav,Scissors,1,audio_train/audio_train/458ea6cc.wav
2542,4590ba37.wav,Applause,0,audio_train/audio_train/4590ba37.wav
2543,45910ae0.wav,Microwave_oven,0,audio_train/audio_train/45910ae0.wav
2544,45a8823e.wav,Squeak,0,audio_train/audio_train/45a8823e.wav
2545,45a8d396.wav,Trumpet,0,audio_train/audio_train/45a8d396.wav
2546,45b9bc91.wav,Knock,1,audio_train/audio_train/45b9bc91.wav
2547,45bf81f1.wav,Drawer_open_or_close,1,audio_train/audio_train/45bf81f1.wav
2548,45c077da.wav,Double_bass,0,audio_train/audio_train/45c077da.wav
2549,45ce1b24.wav,Hi-hat,0,audio_train/audio_train/45ce1b24.wav
2550,45d405ca.wav,Clarinet,0,audio_train/audio_train/45d405ca.wav
2551,45d71502.wav,Laughter,1,audio_train/audio_train/45d71502.wav
2552,45da8553.wav,Hi-hat,1,audio_train/audio_train/45da8553.wav
2553,45de3233.wav,Clarinet,1,audio_train/audio_train/45de3233.wav
2554,45e241c1.wav,Cello,0,audio_train/audio_train/45e241c1.wav
2555,45e5a952.wav,Flute,1,audio_train/audio_train/45e5a952.wav
2556,45e63fdd.wav,Saxophone,1,audio_train/audio_train/45e63fdd.wav
2557,45e6e129.wav,Acoustic_guitar,0,audio_train/audio_train/45e6e129.wav
2558,45ea531e.wav,Cough,0,audio_train/audio_train/45ea531e.wav
2559,45f3e225.wav,Cough,1,audio_train/audio_train/45f3e225.wav
2560,4601c0f2.wav,Tearing,0,audio_train/audio_train/4601c0f2.wav
2561,46076458.wav,Meow,1,audio_train/audio_train/46076458.wav
2562,460d7b62.wav,Tearing,0,audio_train/audio_train/460d7b62.wav
2563,461558c3.wav,Double_bass,0,audio_train/audio_train/461558c3.wav
2564,4619c0dd.wav,Fireworks,0,audio_train/audio_train/4619c0dd.wav
2565,461c6cd1.wav,Tearing,0,audio_train/audio_train/461c6cd1.wav
2566,4629e77b.wav,Meow,0,audio_train/audio_train/4629e77b.wav
2567,462b676f.wav,Double_bass,1,audio_train/audio_train/462b676f.wav
2568,4636fd73.wav,Clarinet,0,audio_train/audio_train/4636fd73.wav
2569,464c651e.wav,Meow,0,audio_train/audio_train/464c651e.wav
2570,465cf6eb.wav,Microwave_oven,0,audio_train/audio_train/465cf6eb.wav
2571,46657625.wav,Flute,0,audio_train/audio_train/46657625.wav
2572,46670055.wav,Snare_drum,0,audio_train/audio_train/46670055.wav
2573,466a45d5.wav,Writing,0,audio_train/audio_train/466a45d5.wav
2574,46732e56.wav,Microwave_oven,1,audio_train/audio_train/46732e56.wav
2575,46768bc1.wav,Gunshot_or_gunfire,1,audio_train/audio_train/46768bc1.wav
2576,46772c0d.wav,Tearing,0,audio_train/audio_train/46772c0d.wav
2577,467953c6.wav,Double_bass,0,audio_train/audio_train/467953c6.wav
2578,46798d97.wav,Squeak,0,audio_train/audio_train/46798d97.wav
2579,467ad774.wav,Burping_or_eructation,0,audio_train/audio_train/467ad774.wav
2580,467c86b7.wav,Microwave_oven,0,audio_train/audio_train/467c86b7.wav
2581,468226fa.wav,Tambourine,0,audio_train/audio_train/468226fa.wav
2582,468f9c4c.wav,Hi-hat,1,audio_train/audio_train/468f9c4c.wav
2583,469e4ebe.wav,Tearing,0,audio_train/audio_train/469e4ebe.wav
2584,46a95319.wav,Acoustic_guitar,1,audio_train/audio_train/46a95319.wav
2585,46b52f97.wav,Snare_drum,1,audio_train/audio_train/46b52f97.wav
2586,46b66e03.wav,Bass_drum,1,audio_train/audio_train/46b66e03.wav
2587,46c0a7cd.wav,Bass_drum,0,audio_train/audio_train/46c0a7cd.wav
2588,46d3877b.wav,Violin_or_fiddle,1,audio_train/audio_train/46d3877b.wav
2589,46d7d98d.wav,Violin_or_fiddle,1,audio_train/audio_train/46d7d98d.wav
2590,46e13bac.wav,Hi-hat,0,audio_train/audio_train/46e13bac.wav
2591,46fbedcf.wav,Microwave_oven,0,audio_train/audio_train/46fbedcf.wav
2592,470e36b8.wav,Keys_jangling,0,audio_train/audio_train/470e36b8.wav
2593,470f4da3.wav,Writing,1,audio_train/audio_train/470f4da3.wav
2594,4713dac4.wav,Squeak,0,audio_train/audio_train/4713dac4.wav
2595,4715ec32.wav,Hi-hat,0,audio_train/audio_train/4715ec32.wav
2596,4715f79a.wav,Oboe,0,audio_train/audio_train/4715f79a.wav
2597,4716c05b.wav,Cowbell,1,audio_train/audio_train/4716c05b.wav
2598,47178b5e.wav,Trumpet,1,audio_train/audio_train/47178b5e.wav
2599,471c8fa5.wav,Electric_piano,0,audio_train/audio_train/471c8fa5.wav
2600,471ecdc0.wav,Gong,0,audio_train/audio_train/471ecdc0.wav
2601,471f4c1d.wav,Harmonica,1,audio_train/audio_train/471f4c1d.wav
2602,472e6644.wav,Flute,1,audio_train/audio_train/472e6644.wav
2603,472e7697.wav,Saxophone,1,audio_train/audio_train/472e7697.wav
2604,47395931.wav,Hi-hat,1,audio_train/audio_train/47395931.wav
2605,4740a159.wav,Oboe,1,audio_train/audio_train/4740a159.wav
2606,474d3f52.wav,Gong,0,audio_train/audio_train/474d3f52.wav
2607,476e192f.wav,Shatter,0,audio_train/audio_train/476e192f.wav
2608,476f3ba7.wav,Drawer_open_or_close,0,audio_train/audio_train/476f3ba7.wav
2609,47733230.wav,Tambourine,0,audio_train/audio_train/47733230.wav
2610,477622b6.wav,Applause,0,audio_train/audio_train/477622b6.wav
2611,47797e57.wav,Bark,0,audio_train/audio_train/47797e57.wav
2612,4790f36f.wav,Cough,0,audio_train/audio_train/4790f36f.wav
2613,4792b15e.wav,Saxophone,1,audio_train/audio_train/4792b15e.wav
2614,47961d9f.wav,Knock,0,audio_train/audio_train/47961d9f.wav
2615,47a42a02.wav,Cowbell,1,audio_train/audio_train/47a42a02.wav
2616,47a98dfe.wav,Bass_drum,1,audio_train/audio_train/47a98dfe.wav
2617,47aa029c.wav,Cello,1,audio_train/audio_train/47aa029c.wav
2618,47c0a3fc.wav,Fireworks,0,audio_train/audio_train/47c0a3fc.wav
2619,47c2f061.wav,Trumpet,0,audio_train/audio_train/47c2f061.wav
2620,47cb5f8d.wav,Saxophone,1,audio_train/audio_train/47cb5f8d.wav
2621,47d071c1.wav,Shatter,0,audio_train/audio_train/47d071c1.wav
2622,47d197c5.wav,Violin_or_fiddle,1,audio_train/audio_train/47d197c5.wav
2623,47d378be.wav,Squeak,0,audio_train/audio_train/47d378be.wav
2624,47d79021.wav,Gong,1,audio_train/audio_train/47d79021.wav
2625,47d8708c.wav,Drawer_open_or_close,1,audio_train/audio_train/47d8708c.wav
2626,47da5300.wav,Cowbell,1,audio_train/audio_train/47da5300.wav
2627,47dae3d2.wav,Cowbell,0,audio_train/audio_train/47dae3d2.wav
2628,47e39a38.wav,Telephone,1,audio_train/audio_train/47e39a38.wav
2629,47eafd0d.wav,Saxophone,0,audio_train/audio_train/47eafd0d.wav
2630,4813422d.wav,Scissors,1,audio_train/audio_train/4813422d.wav
2631,481394b9.wav,Applause,0,audio_train/audio_train/481394b9.wav
2632,48158131.wav,Cello,0,audio_train/audio_train/48158131.wav
2633,4815fac2.wav,Fart,0,audio_train/audio_train/4815fac2.wav
2634,4819b54b.wav,Fart,0,audio_train/audio_train/4819b54b.wav
2635,481f5a64.wav,Tearing,0,audio_train/audio_train/481f5a64.wav
2636,4823209e.wav,Violin_or_fiddle,1,audio_train/audio_train/4823209e.wav
2637,4823cb49.wav,Microwave_oven,1,audio_train/audio_train/4823cb49.wav
2638,482707b3.wav,Shatter,0,audio_train/audio_train/482707b3.wav
2639,48288f8c.wav,Knock,0,audio_train/audio_train/48288f8c.wav
2640,482944c1.wav,Electric_piano,1,audio_train/audio_train/482944c1.wav
2641,483a1ab2.wav,Saxophone,1,audio_train/audio_train/483a1ab2.wav
2642,483aa78c.wav,Microwave_oven,1,audio_train/audio_train/483aa78c.wav
2643,48446686.wav,Fireworks,0,audio_train/audio_train/48446686.wav
2644,4847fb9b.wav,Saxophone,1,audio_train/audio_train/4847fb9b.wav
2645,4850a398.wav,Keys_jangling,1,audio_train/audio_train/4850a398.wav
2646,48553cdd.wav,Violin_or_fiddle,1,audio_train/audio_train/48553cdd.wav
2647,4865ba98.wav,Cough,0,audio_train/audio_train/4865ba98.wav
2648,48674fe7.wav,Glockenspiel,0,audio_train/audio_train/48674fe7.wav
2649,4868ac7c.wav,Knock,1,audio_train/audio_train/4868ac7c.wav
2650,486b15b6.wav,Fart,0,audio_train/audio_train/486b15b6.wav
2651,486f34a4.wav,Knock,0,audio_train/audio_train/486f34a4.wav
2652,487854ea.wav,Squeak,0,audio_train/audio_train/487854ea.wav
2653,488068c4.wav,Keys_jangling,0,audio_train/audio_train/488068c4.wav
2654,4880f8bf.wav,Chime,1,audio_train/audio_train/4880f8bf.wav
2655,4883c7c3.wav,Violin_or_fiddle,1,audio_train/audio_train/4883c7c3.wav
2656,48899901.wav,Harmonica,0,audio_train/audio_train/48899901.wav
2657,488b04c9.wav,Violin_or_fiddle,1,audio_train/audio_train/488b04c9.wav
2658,488b452c.wav,Snare_drum,1,audio_train/audio_train/488b452c.wav
2659,4891b110.wav,Flute,1,audio_train/audio_train/4891b110.wav
2660,489294d5.wav,Gong,0,audio_train/audio_train/489294d5.wav
2661,4893a0fa.wav,Squeak,0,audio_train/audio_train/4893a0fa.wav
2662,4899ecfa.wav,Snare_drum,0,audio_train/audio_train/4899ecfa.wav
2663,48a75b1f.wav,Violin_or_fiddle,1,audio_train/audio_train/48a75b1f.wav
2664,48adfdb2.wav,Tambourine,0,audio_train/audio_train/48adfdb2.wav
2665,48b17f9f.wav,Writing,1,audio_train/audio_train/48b17f9f.wav
2666,48b4f099.wav,Burping_or_eructation,0,audio_train/audio_train/48b4f099.wav
2667,48b67c44.wav,Squeak,1,audio_train/audio_train/48b67c44.wav
2668,48ba4a7a.wav,Clarinet,0,audio_train/audio_train/48ba4a7a.wav
2669,48bf11ac.wav,Gong,0,audio_train/audio_train/48bf11ac.wav
2670,48c06dee.wav,Drawer_open_or_close,1,audio_train/audio_train/48c06dee.wav
2671,48ce73e6.wav,Telephone,1,audio_train/audio_train/48ce73e6.wav
2672,48cf40dd.wav,Writing,0,audio_train/audio_train/48cf40dd.wav
2673,48cfca3e.wav,Applause,0,audio_train/audio_train/48cfca3e.wav
2674,48eb5b10.wav,Writing,0,audio_train/audio_train/48eb5b10.wav
2675,48ee4191.wav,Fireworks,0,audio_train/audio_train/48ee4191.wav
2676,48ffd19b.wav,Cello,0,audio_train/audio_train/48ffd19b.wav
2677,4900d8a0.wav,Bark,1,audio_train/audio_train/4900d8a0.wav
2678,490a435d.wav,Burping_or_eructation,1,audio_train/audio_train/490a435d.wav
2679,490b5f4d.wav,Microwave_oven,0,audio_train/audio_train/490b5f4d.wav
2680,491b140e.wav,Fart,0,audio_train/audio_train/491b140e.wav
2681,491c0d87.wav,Fireworks,0,audio_train/audio_train/491c0d87.wav
2682,49223304.wav,Double_bass,0,audio_train/audio_train/49223304.wav
2683,49259032.wav,Knock,0,audio_train/audio_train/49259032.wav
2684,49264930.wav,Writing,0,audio_train/audio_train/49264930.wav
2685,49278b45.wav,Oboe,1,audio_train/audio_train/49278b45.wav
2686,49345c2f.wav,Meow,1,audio_train/audio_train/49345c2f.wav
2687,493a0b43.wav,Burping_or_eructation,0,audio_train/audio_train/493a0b43.wav
2688,493bdd89.wav,Burping_or_eructation,0,audio_train/audio_train/493bdd89.wav
2689,493c247b.wav,Hi-hat,1,audio_train/audio_train/493c247b.wav
2690,49498a6d.wav,Squeak,0,audio_train/audio_train/49498a6d.wav
2691,49530e8c.wav,Electric_piano,1,audio_train/audio_train/49530e8c.wav
2692,4957c12d.wav,Acoustic_guitar,1,audio_train/audio_train/4957c12d.wav
2693,495cca46.wav,Bass_drum,1,audio_train/audio_train/495cca46.wav
2694,495d24da.wav,Microwave_oven,0,audio_train/audio_train/495d24da.wav
2695,4965b412.wav,Fireworks,0,audio_train/audio_train/4965b412.wav
2696,49687332.wav,Hi-hat,0,audio_train/audio_train/49687332.wav
2697,496a7539.wav,Writing,1,audio_train/audio_train/496a7539.wav
2698,49702d75.wav,Acoustic_guitar,1,audio_train/audio_train/49702d75.wav
2699,497e8e00.wav,Violin_or_fiddle,1,audio_train/audio_train/497e8e00.wav
2700,499a352d.wav,Electric_piano,1,audio_train/audio_train/499a352d.wav
2701,499d9668.wav,Oboe,0,audio_train/audio_train/499d9668.wav
2702,49a0c96f.wav,Keys_jangling,0,audio_train/audio_train/49a0c96f.wav
2703,49aa806c.wav,Violin_or_fiddle,1,audio_train/audio_train/49aa806c.wav
2704,49b3f727.wav,Hi-hat,0,audio_train/audio_train/49b3f727.wav
2705,49ba2701.wav,Squeak,0,audio_train/audio_train/49ba2701.wav
2706,49bb77a5.wav,Cello,0,audio_train/audio_train/49bb77a5.wav
2707,49c9d9b9.wav,Drawer_open_or_close,1,audio_train/audio_train/49c9d9b9.wav
2708,49cdefc5.wav,Glockenspiel,1,audio_train/audio_train/49cdefc5.wav
2709,49d45fb8.wav,Burping_or_eructation,0,audio_train/audio_train/49d45fb8.wav
2710,49d51b77.wav,Meow,0,audio_train/audio_train/49d51b77.wav
2711,49db5254.wav,Bass_drum,0,audio_train/audio_train/49db5254.wav
2712,49e25a3e.wav,Gunshot_or_gunfire,1,audio_train/audio_train/49e25a3e.wav
2713,49e3587e.wav,Acoustic_guitar,1,audio_train/audio_train/49e3587e.wav
2714,49e451e6.wav,Knock,0,audio_train/audio_train/49e451e6.wav
2715,49e5071e.wav,Keys_jangling,0,audio_train/audio_train/49e5071e.wav
2716,49e5ac4d.wav,Bass_drum,0,audio_train/audio_train/49e5ac4d.wav
2717,49e83eee.wav,Tearing,0,audio_train/audio_train/49e83eee.wav
2718,49ee90a9.wav,Double_bass,0,audio_train/audio_train/49ee90a9.wav
2719,49f6b68a.wav,Tambourine,0,audio_train/audio_train/49f6b68a.wav
2720,49fabd19.wav,Acoustic_guitar,1,audio_train/audio_train/49fabd19.wav
2721,49fb0cc8.wav,Tearing,0,audio_train/audio_train/49fb0cc8.wav
2722,4a03755f.wav,Applause,0,audio_train/audio_train/4a03755f.wav
2723,4a077cd0.wav,Cello,0,audio_train/audio_train/4a077cd0.wav
2724,4a084558.wav,Gong,0,audio_train/audio_train/4a084558.wav
2725,4a0a261e.wav,Acoustic_guitar,1,audio_train/audio_train/4a0a261e.wav
2726,4a0b87bc.wav,Flute,0,audio_train/audio_train/4a0b87bc.wav
2727,4a2165a7.wav,Finger_snapping,1,audio_train/audio_train/4a2165a7.wav
2728,4a28e65a.wav,Cello,1,audio_train/audio_train/4a28e65a.wav
2729,4a400131.wav,Applause,0,audio_train/audio_train/4a400131.wav
2730,4a4727b7.wav,Bass_drum,1,audio_train/audio_train/4a4727b7.wav
2731,4a472bbb.wav,Flute,0,audio_train/audio_train/4a472bbb.wav
2732,4a4fa182.wav,Gunshot_or_gunfire,1,audio_train/audio_train/4a4fa182.wav
2733,4a5e1f74.wav,Tearing,0,audio_train/audio_train/4a5e1f74.wav
2734,4a618351.wav,Microwave_oven,0,audio_train/audio_train/4a618351.wav
2735,4a6cda1d.wav,Fart,0,audio_train/audio_train/4a6cda1d.wav
2736,4a70bad0.wav,Laughter,0,audio_train/audio_train/4a70bad0.wav
2737,4a7226e3.wav,Fart,0,audio_train/audio_train/4a7226e3.wav
2738,4a729d7a.wav,Shatter,0,audio_train/audio_train/4a729d7a.wav
2739,4a789458.wav,Finger_snapping,0,audio_train/audio_train/4a789458.wav
2740,4a78eefc.wav,Gunshot_or_gunfire,1,audio_train/audio_train/4a78eefc.wav
2741,4a7cd04a.wav,Tearing,0,audio_train/audio_train/4a7cd04a.wav
2742,4a7ed000.wav,Laughter,1,audio_train/audio_train/4a7ed000.wav
2743,4a891aae.wav,Knock,0,audio_train/audio_train/4a891aae.wav
2744,4a90ebd4.wav,Clarinet,1,audio_train/audio_train/4a90ebd4.wav
2745,4aa8d981.wav,Fart,0,audio_train/audio_train/4aa8d981.wav
2746,4aa97c8e.wav,Acoustic_guitar,1,audio_train/audio_train/4aa97c8e.wav
2747,4aaae5e2.wav,Glockenspiel,1,audio_train/audio_train/4aaae5e2.wav
2748,4ab3eb69.wav,Cello,0,audio_train/audio_train/4ab3eb69.wav
2749,4ab8ab15.wav,Cough,0,audio_train/audio_train/4ab8ab15.wav
2750,4ac4d857.wav,Writing,0,audio_train/audio_train/4ac4d857.wav
2751,4acda322.wav,Tearing,1,audio_train/audio_train/4acda322.wav
2752,4ada7042.wav,Laughter,0,audio_train/audio_train/4ada7042.wav
2753,4adfa318.wav,Cough,1,audio_train/audio_train/4adfa318.wav
2754,4aeb611b.wav,Tearing,0,audio_train/audio_train/4aeb611b.wav
2755,4af1bc72.wav,Shatter,0,audio_train/audio_train/4af1bc72.wav
2756,4af35d0d.wav,Oboe,0,audio_train/audio_train/4af35d0d.wav
2757,4af50e05.wav,Applause,0,audio_train/audio_train/4af50e05.wav
2758,4af8ad50.wav,Fart,0,audio_train/audio_train/4af8ad50.wav
2759,4afa2149.wav,Saxophone,1,audio_train/audio_train/4afa2149.wav
2760,4afa8522.wav,Gunshot_or_gunfire,1,audio_train/audio_train/4afa8522.wav
2761,4afc5a71.wav,Double_bass,0,audio_train/audio_train/4afc5a71.wav
2762,4aff76bc.wav,Drawer_open_or_close,1,audio_train/audio_train/4aff76bc.wav
2763,4b090c94.wav,Double_bass,0,audio_train/audio_train/4b090c94.wav
2764,4b0b4333.wav,Scissors,1,audio_train/audio_train/4b0b4333.wav
2765,4b0d5239.wav,Clarinet,0,audio_train/audio_train/4b0d5239.wav
2766,4b12b563.wav,Gong,1,audio_train/audio_train/4b12b563.wav
2767,4b13fe12.wav,Bass_drum,1,audio_train/audio_train/4b13fe12.wav
2768,4b142f94.wav,Squeak,0,audio_train/audio_train/4b142f94.wav
2769,4b166997.wav,Meow,0,audio_train/audio_train/4b166997.wav
2770,4b17c19e.wav,Trumpet,1,audio_train/audio_train/4b17c19e.wav
2771,4b1dad12.wav,Trumpet,0,audio_train/audio_train/4b1dad12.wav
2772,4b2d5441.wav,Tearing,1,audio_train/audio_train/4b2d5441.wav
2773,4b2ef8c7.wav,Harmonica,0,audio_train/audio_train/4b2ef8c7.wav
2774,4b3ee579.wav,Flute,0,audio_train/audio_train/4b3ee579.wav
2775,4b4f97bb.wav,Clarinet,0,audio_train/audio_train/4b4f97bb.wav
2776,4b606159.wav,Tearing,0,audio_train/audio_train/4b606159.wav
2777,4b75dd72.wav,Gunshot_or_gunfire,1,audio_train/audio_train/4b75dd72.wav
2778,4b8cb71c.wav,Knock,0,audio_train/audio_train/4b8cb71c.wav
2779,4b9aadda.wav,Gong,0,audio_train/audio_train/4b9aadda.wav
2780,4ba0c404.wav,Saxophone,1,audio_train/audio_train/4ba0c404.wav
2781,4ba221e4.wav,Clarinet,1,audio_train/audio_train/4ba221e4.wav
2782,4ba2b70e.wav,Bass_drum,1,audio_train/audio_train/4ba2b70e.wav
2783,4baddba4.wav,Cello,0,audio_train/audio_train/4baddba4.wav
2784,4bb00403.wav,Saxophone,1,audio_train/audio_train/4bb00403.wav
2785,4bb33e00.wav,Tearing,0,audio_train/audio_train/4bb33e00.wav
2786,4bb53f71.wav,Drawer_open_or_close,1,audio_train/audio_train/4bb53f71.wav
2787,4bb6e82c.wav,Oboe,0,audio_train/audio_train/4bb6e82c.wav
2788,4bbc250e.wav,Flute,0,audio_train/audio_train/4bbc250e.wav
2789,4bc0a640.wav,Finger_snapping,1,audio_train/audio_train/4bc0a640.wav
2790,4bc87056.wav,Snare_drum,0,audio_train/audio_train/4bc87056.wav
2791,4bcc8a77.wav,Flute,1,audio_train/audio_train/4bcc8a77.wav
2792,4bd0dcc1.wav,Acoustic_guitar,1,audio_train/audio_train/4bd0dcc1.wav
2793,4bd21fae.wav,Trumpet,0,audio_train/audio_train/4bd21fae.wav
2794,4bd7faba.wav,Double_bass,0,audio_train/audio_train/4bd7faba.wav
2795,4be963d5.wav,Trumpet,1,audio_train/audio_train/4be963d5.wav
2796,4bf0c44b.wav,Meow,1,audio_train/audio_train/4bf0c44b.wav
2797,4bfaf9c0.wav,Writing,0,audio_train/audio_train/4bfaf9c0.wav
2798,4bfbb74e.wav,Applause,1,audio_train/audio_train/4bfbb74e.wav
2799,4bfe8bf9.wav,Oboe,0,audio_train/audio_train/4bfe8bf9.wav
2800,4bff8f32.wav,Cello,1,audio_train/audio_train/4bff8f32.wav
2801,4c01f7c6.wav,Writing,0,audio_train/audio_train/4c01f7c6.wav
2802,4c05bc49.wav,Drawer_open_or_close,0,audio_train/audio_train/4c05bc49.wav
2803,4c0c385f.wav,Double_bass,1,audio_train/audio_train/4c0c385f.wav
2804,4c0d7bcd.wav,Oboe,1,audio_train/audio_train/4c0d7bcd.wav
2805,4c173843.wav,Oboe,0,audio_train/audio_train/4c173843.wav
2806,4c1ae9cc.wav,Tambourine,0,audio_train/audio_train/4c1ae9cc.wav
2807,4c1d875e.wav,Laughter,0,audio_train/audio_train/4c1d875e.wav
2808,4c1e5a37.wav,Acoustic_guitar,0,audio_train/audio_train/4c1e5a37.wav
2809,4c21f44b.wav,Saxophone,1,audio_train/audio_train/4c21f44b.wav
2810,4c24339c.wav,Computer_keyboard,1,audio_train/audio_train/4c24339c.wav
